City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
462,Clarence Town,AU,-32.5833,151.7833,75.6,71,100,7.45,moderate rain
463,Numaligarh,IN,26.6333,93.75,75.38,45,20,6.17,few clouds
464,Luziania,BR,-16.2525,-47.9503,67.69,93,1,2.42,clear sky
465,Sigli,ID,5.3848,95.9609,80.76,78,100,7.81,moderate rain
466,Birjand,IR,32.8663,59.2211,61.95,36,88,17.9,overcast clouds
467,Baghramyan,AM,40.1934,44.3683,42.15,55,16,0.47,few clouds
468,Dwarka,IN,22.2394,68.9678,78.8,51,0,9.62,clear sky
469,Fairbanks,US,64.8378,-147.7164,19.15,93,100,5.12,overcast clouds
470,Talcahuano,CL,-36.7167,-73.1167,57.97,92,1,4.72,clear sky
471,Naze,JP,28.3667,129.4833,59.13,60,0,12.57,clear sky
472,Yatou,CN,37.15,122.3833,49.62,36,0,16.04,clear sky
473,Novorzhev,RU,57.0294,29.3338,19.51,95,76,2.51,broken clouds
474,Arlit,NE,18.7369,7.3853,65.12,14,0,3.22,clear sky
475,Esil,KZ,51.9556,66.4042,17.62,89,20,8.28,few clouds
476,Grass Valley,US,39.2191,-121.0611,43.68,58,100,4.81,overcast clouds
477,Tahe,CN,52.3333,124.7333,17.29,56,58,11.23,broken clouds
478,Kungurtug,RU,50.5994,97.5228,16.7,64,79,9.33,broken clouds
479,Parabel,RU,58.6978,81.4825,26.2,82,100,13.91,overcast clouds
480,Kaitangata,NZ,-46.2817,169.8464,52.59,60,2,6.42,clear sky
481,Abda,HU,47.6946,17.5449,31.21,86,37,8.79,scattered clouds
482,Plover,US,44.4564,-89.544,27.45,47,0,13.8,clear sky
483,Prince Rupert,CA,54.3161,-130.3201,39.76,92,100,12.08,light rain
484,Mnogovershinnyy,RU,53.9353,139.9242,2.84,80,100,4.16,overcast clouds
485,Khorixas,NA,-20.3667,14.9667,73.81,35,75,2.64,broken clouds
486,Yenagoa,NG,4.9247,6.2642,78.44,89,7,2.46,clear sky
487,Half Moon Bay,US,37.4636,-122.4286,50.95,70,100,5.84,overcast clouds
488,Coruripe,BR,-10.1256,-36.1756,78.46,73,67,7.72,broken clouds
489,Cocorit,MX,27.5833,-109.9667,57.96,37,75,5.91,broken clouds
490,Cap Malheureux,MU,-19.9842,57.6142,80.11,76,90,7.58,light rain
491,Kununurra,AU,-15.7667,128.7333,88.32,60,100,20.29,overcast clouds
492,Dukat,RU,62.55,155.55,-10.48,95,100,5.03,overcast clouds
493,Khani,GE,41.9563,42.9566,38.77,90,99,0.69,overcast clouds
494,Dumai,ID,1.6833,101.45,83.41,66,100,4.12,overcast clouds
495,Tuscaloosa,US,33.2098,-87.5692,43.7,70,99,2.66,overcast clouds
496,Tokonou,GN,9.65,-9.7833,77.65,61,99,6.71,overcast clouds
497,Guanica,PR,17.9716,-66.908,71.58,82,26,4.94,scattered clouds
498,Ribeira Grande,PT,38.5167,-28.7,62.29,87,94,29.53,overcast clouds
499,Brandon,US,27.9378,-82.2859,66.69,82,3,5.5,clear sky
500,Sonoita,MX,31.85,-112.8333,56.53,27,40,8.28,scattered clouds
501,Hokitika,NZ,-42.7167,170.9667,65.53,74,49,7.54,scattered clouds
502,Daoukro,CI,7.0591,-3.9631,73.13,96,20,2.66,few clouds
503,Poum,NC,-20.2333,164.0167,80.26,85,100,11.63,overcast clouds
504,Lavrentiya,RU,65.5833,-171.0,29.25,93,100,19.62,overcast clouds
505,Salisbury,GB,51.0693,-1.7957,39.11,76,6,14.0,clear sky
506,Goundam,ML,16.4145,-3.6708,72.3,7,0,10.78,clear sky
507,Pontes E Lacerda,BR,-15.2261,-59.3353,72.1,95,65,2.21,light rain
508,Baykit,RU,61.67,96.37,14.97,86,81,3.27,broken clouds
509,Gazanjyk,TM,39.2446,55.5154,60.3,53,98,17.65,overcast clouds
510,Dubti,ET,11.7361,41.0853,81.03,54,10,8.79,clear sky
511,Aksu,CN,41.1231,80.2644,46.18,30,100,1.52,overcast clouds
512,Yerbogachen,RU,61.2767,108.0108,7.93,79,99,4.14,overcast clouds
513,Kalengwa,ZM,-13.4659,25.0027,64.98,93,78,3.11,broken clouds
514,Portree,GB,57.4129,-6.1942,45.86,93,92,19.35,overcast clouds
515,Ko Samui,TH,9.5357,99.9357,82.96,68,98,20.11,overcast clouds
516,Wajid,SO,3.8093,43.2471,85.86,42,40,16.17,scattered clouds
517,Azare,NG,11.6765,10.1948,62.29,19,24,6.87,few clouds
518,Cayenne,GF,4.9333,-52.3333,77.09,91,75,5.75,broken clouds
519,Parakou,BJ,9.3372,2.6303,71.56,20,15,1.59,few clouds
520,Fauvillers,BE,49.8512,5.664,29.16,81,5,10.58,clear sky
521,Rondonopolis,BR,-16.4708,-54.6356,72.16,95,68,2.26,broken clouds
522,Porbandar,IN,21.6422,69.6093,80.49,46,0,5.86,clear sky
523,Dourbali,TD,11.8091,15.8632,67.64,16,5,10.69,clear sky
524,Nishihara,JP,26.1842,127.7558,63.97,65,78,9.28,broken clouds
525,Bintulu,MY,3.1667,113.0333,80.56,74,98,0.85,overcast clouds
526,Taoudenni,ML,22.6783,-3.9836,78.37,11,98,4.34,overcast clouds
527,Katangli,RU,51.7102,143.2326,12.79,91,100,14.0,light snow
528,Liepaja,LV,56.5419,21.0367,31.62,73,63,2.51,broken clouds
529,Los Andes,CL,-32.8337,-70.5983,64.58,54,0,0.49,clear sky
530,Maniitsoq,GL,65.4167,-52.9,-12.51,85,85,5.82,overcast clouds
531,Mabaruma,GY,8.2,-59.7833,71.28,99,86,2.42,overcast clouds
532,Mouvaux,FR,50.6994,3.1343,33.17,73,44,8.28,scattered clouds
533,Benguela,AO,-12.5763,13.4055,79.36,80,89,1.34,overcast clouds
534,The Valley,AI,18.217,-63.0578,76.59,78,2,14.81,clear sky
535,Hamilton,US,39.1834,-84.5333,30.4,58,26,3.78,scattered clouds
536,Tsaratanana,MG,-16.7833,47.65,75.56,91,100,1.9,light rain
537,Coihaique,CL,-45.5752,-72.0662,48.81,87,100,10.36,light rain
538,Bara,NG,10.3744,10.7288,65.93,23,31,6.49,scattered clouds
539,Aleksandrovka,UA,46.8383,32.7612,35.17,77,42,11.83,scattered clouds
540,Santa Isabel,BR,-23.3156,-46.2214,66.04,96,71,1.48,broken clouds
541,Ozu,JP,33.5,132.55,50.43,43,1,11.61,clear sky
542,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,27.19,54,75,4.47,broken clouds
543,Moreira,PT,41.056,-8.3894,45.68,89,11,3.6,few clouds
544,Oron,NG,4.8256,8.2343,79.2,88,55,3.27,broken clouds
545,Kavieng,PG,-2.5744,150.7967,82.45,75,87,3.83,moderate rain
546,Rockhampton,AU,-23.3833,150.5,84.43,57,55,7.11,broken clouds
547,Oriximina,BR,-1.7656,-55.8661,73.22,97,100,2.48,overcast clouds
548,Viedma,AR,-40.8135,-62.9967,67.08,42,0,9.69,clear sky
549,Poykovskiy,RU,61.2333,73.3333,25.09,73,40,17.9,scattered clouds
550,Mizan Teferi,ET,6.9833,35.5833,76.82,43,61,1.25,broken clouds
551,Tual,ID,-5.6667,132.75,83.08,74,93,9.42,overcast clouds
552,Tucuman,AR,-26.8241,-65.2226,75.2,94,0,8.05,clear sky
553,Bengkulu,ID,-3.8004,102.2655,85.57,61,99,7.49,overcast clouds
554,Kieta,PG,-6.2167,155.6333,79.99,86,83,10.4,moderate rain
555,Beloha,MG,-25.1667,45.05,78.8,59,79,8.68,broken clouds
556,Voh,NC,-20.9667,164.7,77.25,93,100,6.82,overcast clouds
557,Ambunti,PG,-4.2365,142.8448,83.03,86,90,1.81,overcast clouds
558,Xiaoweizhai,CN,26.1903,107.5125,58.17,71,98,7.34,overcast clouds
559,Olean,US,42.0776,-78.4297,18.91,85,64,11.99,broken clouds
560,Los Llanos De Aridane,ES,28.6585,-17.9182,59.85,71,30,18.14,scattered clouds
561,Shingu,JP,33.7333,135.9833,54.97,36,1,12.24,clear sky
562,Praya,CV,14.9215,-23.5087,67.24,69,36,21.59,scattered clouds
563,Havoysund,NO,70.9963,24.6622,40.55,95,100,43.93,overcast clouds
564,Fort-Shevchenko,KZ,44.5086,50.263,42.12,92,98,21.14,overcast clouds
565,Henties Bay,NA,-22.116,14.2845,62.85,81,87,2.33,overcast clouds
566,Tres Arroyos,AR,-38.3739,-60.2798,65.14,67,0,4.9,clear sky
567,Karatau,KZ,43.1667,70.4667,47.08,57,0,4.21,clear sky
568,Ust-Maya,RU,60.4167,134.5333,-2.9,82,100,4.97,overcast clouds
569,Kearney,US,40.6995,-99.0815,27.39,47,0,7.11,clear sky
570,Carhuaz,PE,-9.2819,-77.6447,54.7,85,89,4.29,overcast clouds
571,Asau,RO,46.4333,26.4,31.32,80,72,5.06,broken clouds
572,San Jeronimo,PE,-11.9472,-75.2829,48.43,90,100,2.71,overcast clouds
573,Turukhansk,RU,65.8167,87.9833,12.72,91,99,14.9,light snow
574,Flinders,AU,-34.5833,150.8552,72.39,83,77,4.61,broken clouds
575,Mkushi,ZM,-13.6202,29.3939,66.7,90,78,5.75,broken clouds
576,Kabinda,CD,-6.1333,24.4833,67.89,92,100,0.96,light rain
577,Potsdam,DE,52.3989,13.0657,32.09,94,24,5.01,few clouds
578,Vyartsilya,RU,62.1764,30.693,6.76,94,70,4.79,broken clouds
579,Yenangyaung,MM,20.4667,94.8833,91.04,21,0,5.64,clear sky
580,Lokoja,NG,7.8024,6.743,75.34,77,20,3.0,few clouds
581,La Ronge,CA,55.1001,-105.2842,0.66,92,100,5.3,overcast clouds
582,Belokurikha,RU,51.9959,84.9896,27.18,78,6,1.45,clear sky
583,Lahaina,US,20.8783,-156.6825,76.24,82,39,4.32,scattered clouds
584,Vallenar,CL,-28.5708,-70.7581,67.35,63,3,3.06,clear sky
585,Gat,IL,31.61,34.7642,54.81,73,10,2.24,clear sky
586,Langxiang,CN,46.95,128.8833,20.77,66,77,9.8,broken clouds
587,Rexburg,US,43.826,-111.7897,-3.3,96,53,4.32,broken clouds
588,Marsa Matruh,EG,31.3525,27.2453,55.06,58,3,12.3,clear sky
589,Denpasar,ID,-8.65,115.2167,84.02,69,40,4.43,scattered clouds
590,Walvis Bay,NA,-22.9575,14.5053,63.81,83,74,3.09,broken clouds
591,Porto Belo,BR,-27.1578,-48.5531,76.84,86,51,7.67,broken clouds
592,Dire,ML,12.2833,-10.9667,77.27,24,70,3.76,broken clouds
593,Roebourne,AU,-20.7833,117.1333,95.9,47,28,13.8,scattered clouds
594,Yar-Sale,RU,66.8333,70.8333,25.45,95,100,18.23,light snow
595,Gacko,BA,43.1672,18.5353,30.45,91,100,9.84,snow
596,Vuktyl,RU,63.8567,57.3094,25.56,93,100,11.41,light snow
597,Alice Springs,AU,-23.7,133.8833,97.11,16,5,16.04,clear sky
598,Katherine,AU,-14.4667,132.2667,82.51,71,100,10.11,overcast clouds
599,Bolobo,CD,-2.1667,16.2333,75.78,78,56,3.49,broken clouds
600,Merauke,ID,-8.4667,140.3333,84.9,66,89,11.79,overcast clouds
601,Mount Isa,AU,-20.7333,139.5,101.75,18,62,11.63,broken clouds
602,Bay Roberts,CA,47.5999,-53.2648,18.97,59,76,11.9,broken clouds
603,Miri,MY,4.4148,114.0089,82.54,89,40,11.5,scattered clouds
604,Muros,ES,42.7762,-9.0603,51.15,83,65,7.45,broken clouds
605,Monrovia,LR,6.3005,-10.7969,78.21,86,57,9.69,light rain
606,Lumberton,US,34.6182,-79.0086,49.28,60,100,5.57,overcast clouds
607,Maceio,BR,-9.6658,-35.7353,79.12,75,58,8.81,broken clouds
608,Avera,US,33.194,-82.5271,56.43,59,54,5.77,broken clouds
609,Sirnak,TR,37.5228,42.4594,40.73,65,15,3.09,few clouds
610,Diu,IN,20.7141,70.9822,83.7,31,5,7.56,clear sky
611,Puerto Leguizamo,CO,-0.1934,-74.7819,70.48,100,96,1.14,overcast clouds
612,Tianpeng,CN,30.9866,103.9393,59.47,50,23,4.59,few clouds
613,Namatanai,PG,-3.6667,152.4333,82.36,78,100,10.29,light rain
614,Carmarthen,GB,51.8555,-4.3054,42.89,75,1,18.41,clear sky
615,Dicabisagan,PH,17.0818,122.4157,76.5,88,93,7.07,overcast clouds
616,George,ZA,-33.963,22.4617,70.72,76,2,2.17,clear sky
617,Ouesso,CG,1.6136,16.0517,76.14,65,94,0.65,overcast clouds
618,Nicoya,CR,10.1483,-85.452,71.4,74,5,5.88,clear sky
619,Kushima,JP,31.4583,131.2333,63.91,25,0,8.1,clear sky
620,Nechi,CO,8.0942,-74.7757,72.34,96,94,1.45,overcast clouds
621,Changji,CN,44.0167,87.3167,30.13,85,23,0.87,few clouds
622,Milkovo,RU,54.7167,158.6167,19.81,81,85,1.7,overcast clouds
623,Klyuchi,RU,52.2667,79.1667,23.25,87,64,3.89,broken clouds
624,Kolvereid,NO,64.8655,11.6047,32.05,69,96,10.94,overcast clouds
625,Atar,MR,20.5169,-13.0499,60.48,51,12,8.61,few clouds
626,Bacolod,PH,10.6667,122.95,86.61,60,58,17.43,broken clouds
627,Mangotsfield,GB,51.4878,-2.504,38.3,78,0,13.91,clear sky
628,Butembo,CD,0.15,29.2833,70.03,54,60,2.8,broken clouds
629,Hudson Bay,CA,52.85,-102.3842,7.61,94,100,5.88,overcast clouds
630,Junagadh,IN,21.5167,70.4667,84.45,29,0,6.93,clear sky
631,Camacupa,AO,-12.0167,17.4833,61.97,96,100,0.87,overcast clouds
632,Marevo,RU,57.3146,32.0804,20.17,96,96,5.03,overcast clouds
633,Gilgit,PK,35.9221,74.3087,36.54,63,80,3.38,broken clouds
634,Ambilobe,MG,-13.2,49.05,82.36,80,100,4.14,overcast clouds
635,Quelimane,MZ,-17.8786,36.8883,77.65,90,86,2.89,light rain
636,Usinsk,RU,65.9939,57.5281,9.95,89,83,11.59,broken clouds
637,Cumana,VE,10.4635,-64.1775,75.65,87,99,7.07,overcast clouds
638,Ambikapur,IN,23.1167,83.2,86.76,19,4,9.04,clear sky
639,Winder,US,33.9926,-83.7202,51.17,74,99,4.29,overcast clouds
640,Misratah,LY,32.3754,15.0925,57.47,78,16,7.76,few clouds
641,Patacamaya,BO,-17.2333,-67.9167,45.57,84,71,7.47,broken clouds
642,Little Current,CA,45.9793,-81.9248,28.49,89,100,20.71,light snow
643,Tammisaari,FI,59.9736,23.4339,31.41,82,86,11.81,overcast clouds
644,Lucapa,AO,-8.4192,20.7447,66.58,94,100,1.81,overcast clouds
645,Amalapuram,IN,16.5833,82.0167,86.38,31,8,7.7,clear sky
646,Gasa,PS,31.5,34.4667,56.35,76,28,4.27,scattered clouds
647,Aviles,ES,43.5547,-5.9248,49.44,77,67,3.27,broken clouds
648,Virginia Beach,US,36.8529,-75.978,39.56,64,100,4.47,overcast clouds
649,Ivanivka,UA,46.7208,34.553,35.98,70,63,12.62,broken clouds
650,Jalu,LY,29.0331,21.5482,56.71,35,0,7.52,clear sky
651,Mahon,ES,39.8885,4.2658,52.18,48,44,13.96,scattered clouds
652,Brenham,US,30.1669,-96.3977,38.26,95,100,10.45,overcast clouds
653,Karratha,AU,-20.7377,116.8463,95.36,46,10,12.17,clear sky
654,Manicore,BR,-5.8092,-61.3003,72.84,99,100,0.92,light rain
655,Tari,NG,12.4086,4.4914,67.14,16,5,10.11,clear sky
656,Charters Towers,AU,-20.1,146.2667,98.35,25,28,10.25,scattered clouds
657,Wanaka,NZ,-44.7,169.15,64.63,48,0,3.62,clear sky
658,Matelandia,BR,-25.2408,-53.9964,72.77,78,22,4.18,few clouds
659,Genhe,CN,50.7833,121.5167,22.1,56,85,11.12,overcast clouds
660,Halifax,CA,44.6453,-63.5724,13.82,87,17,8.23,few clouds
661,Chimore,BO,-16.9833,-65.1333,72.36,98,69,1.99,broken clouds
662,Noumea,NC,-22.2763,166.4572,81.72,76,99,14.09,overcast clouds
663,Dandong,CN,40.1292,124.3947,48.74,25,1,9.19,clear sky
664,Szentistvan,HU,47.7667,20.6667,37.53,65,98,15.19,overcast clouds
665,Espanola,US,35.9911,-106.0806,27.99,44,0,3.04,clear sky
666,Khash,IR,28.2211,61.2158,66.65,32,22,9.53,few clouds
667,Debno,PL,52.739,14.698,31.53,95,24,6.02,few clouds
668,Batemans Bay,AU,-35.7167,150.1833,72.18,78,87,4.41,overcast clouds
669,Pulandian,CN,39.3953,121.9669,47.08,31,0,11.92,clear sky
670,Shahreza,IR,32.0339,51.8794,50.67,41,0,4.03,clear sky
671,Snihurivka,UA,47.0758,32.8052,35.6,72,79,12.1,broken clouds
672,Palana,RU,59.1167,159.9667,2.61,93,55,5.23,broken clouds
673,Preobrazheniye,RU,42.9019,133.9064,34.92,46,43,18.19,scattered clouds
674,Hornepayne,CA,49.2138,-84.7705,14.13,90,100,9.15,overcast clouds
675,Whitehorse,CA,60.7161,-135.0538,28.36,98,100,3.02,light snow
676,Kirakira,SB,-10.4544,161.9205,81.09,86,100,9.55,moderate rain
677,Xam Nua,LA,20.4197,104.0439,76.73,45,39,1.77,scattered clouds
678,Basqal,AZ,40.7552,48.391,42.44,82,85,5.7,overcast clouds
679,Moindou,NC,-21.6924,165.677,82.35,90,100,7.38,overcast clouds
680,Vardo,NO,70.3705,31.1107,34.47,85,100,34.27,snow
681,Grajau,BR,-5.8194,-46.1386,71.73,97,100,1.01,overcast clouds
682,Vila Do Maio,CV,15.1333,-23.2167,68.4,68,45,24.02,scattered clouds
683,Mayo,US,38.8876,-76.5119,35.83,64,100,5.39,overcast clouds
684,Muncar,ID,-8.4333,114.3333,87.33,60,55,3.74,broken clouds
685,Choix,MX,26.7092,-108.3219,60.24,22,9,4.12,clear sky
686,Toba,JP,34.4833,136.85,52.05,49,36,27.94,scattered clouds
687,Baoning,CN,25.3378,110.026,69.66,46,0,6.71,clear sky
688,Phatthalung,TH,7.5,100.0833,78.49,85,99,15.84,overcast clouds
689,Hvolsvollur,IS,63.7533,-20.2243,28.81,87,98,6.31,snow
690,Temozon,MX,20.8,-88.2167,66.63,89,2,2.73,clear sky
691,Caborca,MX,30.5838,-111.101,53.11,27,11,1.7,few clouds
692,Bonnyville,CA,54.2668,-110.735,11.37,94,100,10.74,overcast clouds
693,Makakilo City,US,21.3469,-158.0858,72.05,76,24,6.06,few clouds
694,Santa Cruz,BO,-17.8,-63.1667,75.51,84,80,8.88,broken clouds
